0023988250053,1,504
0023999570044,1,504
0021915482,1,150
0023724850015,1,4800
0005680264,1,1199
0022016046,1,1099
0005924494,1,838
0023724850041,1,4800
0018652690,1,3980
0005841124,1,1490
0006247496,1,2699
0005797720003,1,1439
0014460250055,1,1332
0014596783,1,4100
0023724850030,1,4800
0002089650006,1,3390
0004519852,1,699
0007566860,1,2280
0012242731,1,1
0012241990003,1,299
0022457750000,1,1
0022827066,1,299
0005634683,1,920
0023907726,1,5990
0015194056,1,1080
0003608872,1,650
0009413482,1,888
0007258123,1,3690
0000341073,1,1650
0003014476,1,198
0003014465,1,198
0003011864,1,198
0022903311,1,599
0007267735,1,639
0013003362,1,799
0001888460,2,260
0001888434,2,201
0002721084,1,588
0006740650,1,2790
0005942915,1,15000
0022827254,1,599
0011170972,1,2599
0022827254,1,599
0003339652,1,1580
0014252066,1,1636
0018741063,1,2649
0006063702,1,980
0007146860,1,1190
0005656523,1,590
0000163833,1,199
0006757612,1,580
0024073416,1,221
0014285736,1,4690
0014577253,1,8990
0014252066,1,1636
0018287964,1,17000
0018884960006,1,343
0003088746,1,800
0012767322,1,4488
0013367082,1,1196
0018700091,2,4488
0014506470005,1,999
0003088746,1,800
0018877062,1,699
0005529716,1,633
0006507955,1,360
0011172210136,1,1500
0005299136,1,399
0004707360000,1,230
0009889390,1,799
0018760000,1,385
0007292010036,1,3499
0007552856,1,1050
0012767322,1,4488
0022827254,1,599
0015194056,1,1080
0007552856,1,1050
0003088746,1,800
0014560652,1,849
0009889386,1,799
0014508723,1,399
0013832674,1,390
0002905766,2,279
0002905755,1,109
0018415865,1,580
0005926653,1,699
0006587250014,1,899
0004109652,1,930
0022073656,1,21900
0012770402,1,99
0012770380,1,99
0012770391,1,99
0007026051,1,799
0018902063,1,399
0018732884,1,300
0018765865,1,299
0018732873,1,299
0018765725,1,250
0022574053,1,250
0019005125,1,188
0018809840,1,180
0018809825,1,180
0018809814,1,180
0018765736,1,148
0018809792,1,125
0018765655,1,100
0023728725,2,549
0000810865,1,1369
0002502791,1,999
0023467860006,1,599
0004047061,1,351
0023737560,1,998
0004607050,1,1099
0017692463,1,230
0017692452,1,230
0017692651,1,230
0024127200020,1,1566
0021882162,1,759
0004607050,1,1099
0000591931,2,499
0018702470032,1,490
0013581970032,1,399
0021904680011,1,649
0010814576,3,289
0004509083,1,550
0000268295,1,379
0023690590,2,1180
0014193524,1,83
0005387572,1,799
0018318252,1,1680
0005416331,1,929
0005681770010,1,1699
0018940375,1,1680
0018776240000,1,990
0001375470036,2,199
0003951533,1,369
0022630834,1,229
0022007860,1,1090
0003848700085,1,750
0000100295,2,430
0022616075,1,649
0023253650,1,699
0013099866,1,539
0018297570056,1,891
0005591990014,1,199
0005592020000,1,149
0009874650074,1,99
0023634531,1,610
0023634030,1,610
0004528930092,1,245
0004651050014,1,245
0004509083,1,550
0007143426,1,22000
0020006110036,1,999
0005546531,3,69
0022794483,1,185
0006366140001,2,69
0007599060,1,119
0006820181,1,99
0022631324,1,63
0010947064,1,59
0004783940,1,45
0021960900010,1,6280
0005739451,1,2680
0022267125,5,19
0005487252,1,139
0003621450,1,55
0022452312,1,49
0003014911,1,49
0012980343,1,49
0022067695,1,19
0018348304,1,89
0022357005,3,12
0005217892,1,69
0002887522,1,59
0022067076,1,95
0003400854,2,19
0006851260010,1,199
0023896902,1,199
0005416331,1,929
0023627450,1,799
0005471140006,1,850
0018687910010,1,199
0018418650014,1,199
0018290060040,1,199
0014186470056,1,499
0013579060062,1,499
0014264650013,1,499
0022903311,1,599
0023528164,1,545
0005416331,1,929
0005969353,1,3897
0023398675,1,1680
0003848640073,1,599
0004134266,1,1780
0023705323,1,1170
0023590810036,1,17990
0005111940013,1,930
0003848540076,1,690
0003603062,1,899
0005860540,1,4199
0005860480021,1,2399
0024127110000,1,2880
0005860540,1,4199
0005860480010,1,2399
0018456465,1,710
0004215060006,1,1288
0004204686,1,799
0005860540,1,4199
0006995866,1,4199
0014591250026,1,790
0003731394,1,605
0023355883,1,980
0000431292,1,600
0006156301,1,890
0022354301,1,990
0022354301,1,990
0014252055,1,1636
0006243053,1,7880
0023527870015,1,2180
0023527870004,1,2180
0006243053,1,7880
0002848860,3,109
0013890450,2,139
0018351340,1,79
0018699690004,1,855
0021931453,1,450
0001357263,1,699
0005543112,1,499
0006518256,1,6388
0014616862,1,2188
0023726054,1,2020
0012778743,1,1380
0011176373,1,790
0023677356,1,399
0009962260011,1,6280
0023590674,1,891
0022022960013,1,460
0007375740013,1,158
0023936463,1,690
0009915662,1,1880
0005772981,1,699
0023251270000,1,990
0009962260000,1,6280
0009962260011,1,6280
0013097276,3,420
0009777784,1,1196
0009777655,1,1245
0006587250003,1,899
0001907942,1,260
0013827553,1,242
0013141820005,1,990
0012133610075,1,1332
0006322864,1,800
0001951316,1,850
0021949443,1,899
0002734804,1,17100
0022846865,1,31900
0003737274,1,729
0012982841,1,888
0012133620074,1,1332
0021949443,1,899
0006031653,1,3900
0022827254,1,599
0015194056,1,1080
0022827254,1,599
0022845281,1,799
0005756026,1,719
0003594695,1,550
0003737300,2,95
0003737381,3,59
0003737403,2,19
0006587250003,1,899
0021949443,1,899
0023946650000,1,1049
0019448936,1,27900
0005137660006,1,279
0007078455,1,850
0022069740,1,411
0004457526,1,323
0021949443,1,899
0021914670013,1,2094
0001028403,1,941
0018875670004,1,8800
0013332664,1,23891
0014460310012,1,339
0021949443,1,899
0018377730044,1,1505
0003988460,1,990
0022845281,1,799
0000445056,1,790
0022843690026,1,2121
0005570840004,1,99
0004655930005,1,99
0004655920006,1,99
0004661070002,1,169
0009677544,1,799
0016080046,1,250
0010426721,1,215
0024132452,1,21500
0002985404,1,248
0005150375,1,690
0023941083,1,880
0009541770,1,3899
0016497655,1,21900
0001639340032,1,390
0024027050036,1,450
0018837670003,1,330
0022783870001,1,299
0018825600065,1,270
0014259900012,1,199
0022780280003,1,499
0018944505,1,510
0016383124,1,4880
0012697140013,1,349
0012697120004,1,349
0023726054,1,2020
0018284464,1,699
0018284490,1,99
0017625031,1,699
0018284440020,1,99
0014321790,1,44555
0023884180040,1,2018
0019198410512,1,1849
0021915482,1,150
0013081552,1,165
0012558615,1,221
0006463820005,1,249
0005591400006,1,99
0005591360003,1,99
0011071250002,1,990
0006882035,1,699
0011071250013,1,990
0003146861,1,480
0019801051,1,599
0018821880,2,1275
0023397371,1,699
0022534772,1,699
0023932140024,1,1880
0006221110,1,47900
0023947490022,1,890
0022844931,1,760
0013139895,1,420
0022827254,1,599
0018771100036,1,1990
0018769704,1,890
0006940452,1,980
0005572394,1,888
0000258742,1,750
0013832674,1,390
0004134266,1,1780
0006221283,1,4090
0018381660006,1,599
0021960910016,1,6480
0022827254,1,599
0004466464,1,450
0022068630010,1,299
0023214650001,1,299
0005234456,1,288
0004324854,1,260
0007353080,1,850
0008974405,1,238
0022538843,1,284
0017553900,1,216
0008129796,1,253
0012914882,1,990
0023907656,1,22200
0018765150025,1,888
0023449705,1,859
0007296133,1,550
0003775690015,1,999
0022827254,1,599
0006526483,1,474
0012400146,1,285
0013031933,1,315
0013843056,1,780
0004597655,1,3390
0021880320,1,312
0023587465,1,1180
0002072873,1,799
0009717680044,1,888
0006063654,2,299
0005716211,1,980
0022827254,1,599
0005188864,1,3290
0002124942,1,980
0007098870030,1,1099
0018639703,1,1099
0023953156,1,3888
0005923256,1,1889
0018422666,1,3100
0023525740,1,599
0023525751,1,599
0004134266,1,1780
0022270170042,1,199
0018357230043,1,199
0022270140001,1,199
0022271710042,1,199
0022271730040,1,199
0005926701,2,69
0005926734,1,198
0005926664,1,55
0005926712,1,135
0019739333,1,197
0019739322,1,197
0019739300,1,197
0009936630023,1,1478
0021252850006,1,1580
0006518256,1,6388
0003848540076,1,690
0014262860010,1,1280
0000931195,2,790
0022245882,1,11800
0003848540065,2,690
0023729462,3,170
0004607050,1,1099
0018879265,1,980
0014221281,1,35350
0021931453,1,450
0006611780,2,739
0024025536,1,999
0018377790034,1,2218
0000635961,1,670
0023902650170,1,299
0005926653,1,699
0018708163,1,749
0014238862,1,749
0006173230,4,159
0014559053,1,649
0009938456,1,3850
0022861403,1,1400
0001617604,1,790
0023902650100,1,299
0018979550004,1,2495
0000150194,1,399
0007213301,1,3990
0018284464,1,699
0009177950025,1,99
0021949443,1,899
0019616560014,1,599
0022827254,1,599
0022271664,1,3899
0004758051,1,5780
0022827254,1,599
0023516452,1,699
0023593320015,1,990
0018821902,1,29800
0006648450001,1,570
0005664390012,1,399
0018700102,1,3488
0006154304,1,580
0022358250014,1,2086
0005185810,1,129
0005297051,1,312
0001722044,1,79
0023845905,1,1450
0023935730,1,2990
0006607064,1,2199
0000210416,1,700
0018721440021,1,950
0018654344,1,279
0005518660,1,890
0022271664,1,3899
0021949443,1,899
0022827254,1,599
0018913134,1,890
0014573260015,1,9100
0014264095,1,1125
0004136296,1,599
0006240420001,1,750
0005188875,1,1690
0022827254,1,599
0018913134,1,890
0024077465,1,480
0018887570026,1,990
0003662850004,1,790
0002765350011,1,620
0002364490004,1,590
0002321540023,1,590
0012440370025,1,390
0002043661,1,380
0012231704,1,25225
0022229940036,1,590
0018290060051,1,199
0014485660022,1,499
0018313060006,1,359
0018313090025,1,359
0018313050022,1,359
0006470855,1,3688
0007401995,1,999
0000937834,1,198
0009683251,1,899
0013024130,1,809
0018762704,1,2412
0018977851,1,629
0003462340,1,770
0024073545,1,253
0011748440012,1,99
0011748410015,1,99
0011748460006,1,99
0011632610006,1,99
0018623850022,1,99
0000715783,1,800
0020213336,1,296
0020213325,1,296
0020213266,1,296
0003248055,1,799
0021949443,1,899
0022269682,1,630
0013855866,1,1699
0022255822,1,1980
0002367890033,1,999
0013268150022,2,250
0022834862,1,999
0001410356,1,8800
0000327670,2,199
0000327622,1,199
0024141261,1,490
0005424263,1,379
0023633945,1,610
0001410356,1,8800
0009677544,1,799
0001410356,1,8800
0004096186,1,990
0021949443,1,899
0018505900011,1,19188
0012738902,1,699
0009963370045,1,99
0000766356,1,169
0000766485,1,189
0006922462,1,180
0001769003,1,960
0014214653,1,699
0014219516,1,8800
0012213471,3,45
0012213530,3,45
0013266400,3,29
0013266396,3,29
0013266444,2,29
0018879265,1,980
0014504206,1,620
0018879265,1,980
0013097276,2,420
0018879265,1,980
0018879265,1,980
0021949443,1,899
0012586540072,1,599
0003827320,1,299
0007274665,1,399
0000200390002,1,1080
0022827254,1,599
0011802895,1,1060
0007050850004,1,2450
0004321262,1,449
0022771055,1,1280
0003737425,1,1299
0007512083,1,263
0005915044,1,253
0013028746,1,225
0023535035,1,221
0023535046,1,221
0019503444,1,195
0023357025,1,891
0008738306,1,1242
0013829266,1,580
0021908213,1,969
0009239952,1,549
0023469854,1,999
0005664390012,1,399
0009829385,1,159
0011642770016,1,221
0011642780026,1,221
0022270270024,1,221
0009890670042,1,221
0024018210031,1,1671
0004568060022,1,2280
0006041711,1,300
0006041722,1,300
0005772981,1,699
0018394961,1,1490
0018368136,1,999
0013832674,1,390
0006043881,1,849
0005002281,1,400
0005002454,1,350
0001918501,2,155
0005096044,1,150
0005095985,1,150
0021949443,1,899
0022841114,1,734
0022361695,1,620
0012582651,1,599
0014292751,1,315
0018849751,1,307
0014526131,1,299
0006864712,1,269
0013828500,1,269
0005710353,3,899
0023936253,2,249
0023522881,1,339
0023522870,2,249
0002063541,1,359
0006434234,3,59
0022271421,1,749
0004082920004,1,199
0006063654,1,299
0021949443,1,899
0001986095,1,3699
0003390740021,1,950
0022827254,1,599
0003594673,8,529
0009726021,1,1570
0021949443,1,899
0007094050003,1,990
0014224652,1,465
0014225573,2,55
0004735430,2,58
0023728260010,1,270
0006063691,1,980
0002090546,1,6880
0005043861,1,6390
0006063691,1,980
0021949443,1,899
0021938650020,1,1580
0000991510004,1,359
0021949443,1,899
0000405871,1,499
0007462450015,1,10500
0018686452,1,3580
0024079484,1,1790
0004397805,1,299
0012901206,1,302
0000735851,1,427
0007462450015,1,10500
0022827254,1,599
0018977300101,1,7880
0018977450026,1,6880
0022823253,1,5849
0004263560000,1,3380
0004735441,2,58
0014224652,1,465
0007462450015,1,10500
0003899110014,1,400
0009820053,1,199
0001372324,1,350
0021949443,1,899
0005690624,1,959
0022271664,1,3899
0002090546,1,6880
0011131702,1,3880
0018683850021,1,790
0001487861,1,799
0006703292,1,1100
0018316266,1,1199
0021949443,1,899
0018683850032,1,790
0002500816,1,849
0006611802,2,1220
0003603051,1,139
0024024650031,1,1410
0022827254,1,599
0003989834,1,3999
0018817340065,1,1487
0005260065,1,2000
0023366860020,1,19900
0021949443,1,899
0003551671,1,990
0023619270006,1,189
0023620240011,1,139
0023619190011,1,139
0023518100012,1,139
0023518070015,1,139
0023517440004,1,139
0000116920016,1,2750
0006447680013,1,20690
0022271421,1,749
0021949443,1,899
0012982841,1,888
0003594673,2,529
0005836250,1,799
0014219516,1,8800
0022271421,1,749
0021949443,1,899
0013319560015,1,690
0003951533,1,369
0004302852,4,89
0018625170023,1,11880
0005879296,1,799
0022537701,1,800
0018701266,1,1439
0022526390036,1,880
0013319950,1,875
0021983640,1,194
0021983102,1,194
0001808866,2,1999
0000199334,1,2640
0004559273,1,6580
0012864176,2,1152
0007556651,1,3329
0000552156,1,338
0004906230,1,3948
0000423765,1,1680
0007250294,1,112
0007599060,1,119
0022631265,1,49
0007264762,1,149
0014275144,1,159
0023947464,3,2980
0006437863,1,2196
0002738060006,1,1999
0011647484,1,390
0003578805,1,306
0003578864,1,306
0000059566,1,4980
0004906230,1,3948
0004906230,1,3948
0013057660,1,649
0005324701,1,690
0004880654,1,2196
0009711380,2,3990
0004906230,1,3948
0018307096,1,3072
0004906230,1,3948
0004906230,1,3948
0002500816,1,849
0023728795,1,899
0021887210015,1,2188
0014447850012,1,799
0021960886,1,8280
0004377925,1,1080
0001447213,1,590
0004906230,1,3948
0004880654,1,2196
0006663650,3,3791
0004906230,1,3948
0022069740,1,411
0004906230,1,3948
0003150700,1,1280
0018307096,1,3072
0004880654,1,2196
0005158495,1,5490
0004405251,1,2156
0006437874,1,3294
0004862454,1,3294
0006437874,1,3294
0006437874,1,3294
0004862454,1,3294
0004862454,1,3294
0006437874,1,3294
0004906230,1,3948
0004880654,1,2196
0004906230,1,3948
0022820092,1,222
0022819952,1,222
0022820081,1,222
0022827254,1,599
0022271664,1,3899
0007145132,1,799
0011558794,1,1999
0018585250025,1,10900
0004880654,1,2196
0001371440011,1,1880
0023371666,1,799
0003150700,1,1280
0018307096,1,3072
0000430861,1,599
0013261091,1,990
0004134266,1,1780
0005698453,1,3730
0005698453,1,3730
0006437900,1,2196
0004631454,1,4490
0005698453,1,3730
0006437863,1,2196
0006742260,1,1161
0014205251,3,788
0005698453,1,3730
0006437863,1,2196
0003033741,1,539
0006437900,1,2196
0005698453,1,3730
0006437900,1,2196
0006437874,1,3294
0004862454,1,3294
0004862454,1,3294
0018415050065,1,788
0006437874,1,3294
0004862454,1,3294
0006437874,1,3294
0006437874,1,3294
0006437900,1,2196
0005698453,1,3730
0006437863,1,2196
0005698453,1,3730
0000430861,1,599
0005698453,1,3730
0006437863,1,2196
0006437900,1,2196
0006437944,1,3512
0022271664,1,3899
0004391704,1,1029
0009297455,1,2099
0004915072,1,799
0006437900,1,2196
0005698453,1,3730
0006389574,1,799
0016483493,1,850
0018661591,1,9999
0005698453,1,3730
0007278110000,1,499
0004607050,1,1099
0006437944,1,3512
0022164120005,1,757
0000430861,1,599
0014560652,1,849
0003635144,1,99
0006437900,1,2196
0004134266,1,1780
0004607050,1,1099
0006437900,1,2196
0004906226,1,2632
0006437900,1,2196
0023528164,1,545
0006418100006,1,999
0014530060020,1,14980
0013271322,1,9000
0018307085,1,3692
0000906441,1,890
0006437922,1,3254
0006437900,1,2196
0018856655,1,1280
0007413663,1,299
0023514250001,1,16800
0006587250014,1,899
0006437874,1,3294
0006437874,1,3294
0004862454,1,3294
0004862454,1,3294
0004862454,1,3294
0007336660004,1,7990
0004607050,1,1099
0003820510013,1,1863
0004906226,1,2632
0018307085,1,3692
0004906226,1,2632
0003988600,1,980
0004906226,1,2632
0018307063,1,2634
0004906226,1,2632
0004906226,1,2632
0007059124,1,599
0004607050,1,1099
0004906226,1,2632
0001892004,3,315
0006587250003,1,899
0014225212,1,385
0004204686,1,799
0006938326,1,299
0006511105,1,799
0023524104,1,480
0014470450002,1,1280
0005158462,1,2414
0006437944,1,3512
0006437944,1,3512
0005158462,1,2414
0005158462,1,2414
0006437911,1,2414
0009541862,1,2899
0005158462,1,2414
0004134266,1,1780
0005158462,1,2414
0006437922,1,3254
0006437911,1,2414
0006879283,1,440
0006879272,1,360
0005158462,1,2414
0005158462,1,2414
0005158473,1,3472
0005158462,1,2414
0006437944,1,3512
0011589270000,1,289
0006437944,1,3512
0023492450026,1,1134
0006437911,1,2414
0006437944,1,3512
0004607050,1,1099
0009394870015,1,22900
0023396450,1,42900
0023524255,1,1190
0005158462,1,2414
0018307063,1,2634
0005613506,3,189
0005613543,3,189
0005613554,3,189
0005613521,3,189
0005158473,1,3472
0004607050,1,1099
0000549220,1,899
0000753454,1,5880
0007073872,2,504
0004862454,1,3294
0006437944,1,3512
0007107354,1,19980
0006437911,1,2414
0006158480005,1,299
0006437911,1,2414
0018700102,1,3488
0003862482,1,99
0006944501,1,1069
0012961060,1,1198
0006437911,1,2414
0018501160005,1,5380
0002998855,1,4990
0007576251,1,3990
0012149266,1,2999
0013349346,1,2999
0005010250,1,2950
0000259136,2,299
0000259162,1,199
0006437911,1,2414
0004607050,1,1099
0006437911,1,2414
0004607050,1,1099
0006437911,1,2414
0006437911,1,2414
0005158510,1,3254
0007517450010,1,20520
0005158510,1,3254
0013886913,1,529
0012218312,1,2050
0009922161,1,799
0004405251,1,2156
0004405251,1,2156
0004405251,1,2156
0004405251,1,2156
0004405251,1,2156
0022227190005,1,1580
0006437911,1,2414
0014571250002,1,6864
0022185892,1,6490
0004607050,1,1099
0023591960011,1,343
0014533140064,3,499
0006587250014,1,899
0012850880000,1,699
0004405262,1,4312
0004607050,1,1099
0014545280002,1,1100
0023522881,2,339
0023522870,2,249
0018358180013,1,1380
0007371652,2,119
0007371663,2,119
0018620523,2,99
0006067294,1,450
0023262720025,1,5480
0018307063,1,2634
0002909233,1,871
0018307096,1,3072
0022827254,1,599
0004607050,1,1099
0004405251,1,2156
0004405251,1,2156
0023729650011,1,890
0000969570011,1,699
0006437896,1,10980
0000082250,1,269
0004405251,1,2156
0022827254,1,599
0018307063,1,2634
0005489654,1,10980
0018307096,1,3072
0018307096,1,3072
0018307096,1,3072
0018307096,1,3072
0018307096,1,3072
0018307096,1,3072
0007334541,1,489
0006338710,1,489
0007334294,1,349
0004405251,1,2156
0007132543,1,620
0005158495,1,5490
0022827254,1,599
0000888451,1,690
0000888193,1,690
0014471855,1,2399
0010401064,1,299
0005158495,1,5490
0003594673,1,529
0018307063,1,2634
0023726650065,1,4880
0005158484,1,6468
0022827254,2,599
0004607050,1,1099
0007194913,1,599
0022271664,1,3899
0018305453,1,4608
0018307052,1,2852
0003422750004,1,2980
0018307052,1,2852
0013304535,3,2519
0018307052,1,2852
0023926310004,1,127
0024016000002,1,127
0021915482,1,150
0012121830,3,105
0001382430,1,239
0018307052,1,2852
0018307052,1,2852
0018515960013,1,1050
0004607050,1,1099
0014533160051,1,399
0018305464,1,7680
0005158495,1,5490
0005489654,1,10980
0007204061,1,7300
0007076300195,1,2517
0012116340014,1,5880
0018869653,1,800
0006437885,1,5490
0005158495,1,5490
0024018210053,1,1671
0000650451,1,2000
0004607050,1,1099
0018305453,1,4608
0006437885,1,5490
0018305453,1,4608
0023469670,1,1790
0024033520,1,3149
0023600474,3,5790
0018765150025,1,888
0004993936,2,2388
0006437896,1,10980
0018305453,1,4608
0004607050,1,1099
0022677255,1,699
0018305453,1,4608
0006437885,1,5490
0006740064,1,990
0004559251,1,10780
0009777670,1,1245
0010908645,1,699
0023600474,3,5790
0006222590021,1,1399
0022631313,5,49
0022794774,10,49
0023600474,1,5790
0018305453,1,4608
0013304535,1,2519
0005355976,1,248
0005489654,1,10980
0013133713,1,950
0018305453,1,4608
0006940452,1,980
0018305453,1,4608
0004607050,1,1099
0018305453,1,4608
0024127070004,1,6880
0005489654,1,10980
0007466760,1,169
0007466723,1,299
0006313450006,1,288
0005489654,1,10980
0000290953,1,499
0000290942,1,449
0009782450020,2,650
0006898080,1,665
0018656234,1,790
0004607050,1,1099
0013083670025,1,690
0007277734,1,880
0003078854,1,42800
0014623050794,1,1580
0005673312,1,988
0004559273,1,6580
0023432916,1,599
0007278143,1,449
0022777086,1,449
0022777042,1,314
0005506701,1,3690
0010908645,1,699
0006173204,1,179
0006173226,1,159
0006173274,1,125
0004607050,1,1099
0001378230,1,490
0022528450,1,352
0021894655,1,323
0012583056,1,319
0003059140,1,39
0018393280006,1,99
0018672570,1,990
0001319242,1,899
0018105916,1,200
0014936994,1,90
0017828775,1,120
0022271664,1,3899
0012743533,1,1853
0013245061,1,2999
0007039465,1,599
0004607050,1,1099
0003150700,1,1280
0007286462,4,536
0023621640,1,199
0001447191,1,590
0006728061,1,569
0001986095,1,3699
0021866084,1,1080
0005285851,1,880
0009786486,1,1380
0001147495,1,9450
0002190543,1,980
0005410856,1,799
0007194913,1,599
0023946650000,1,1049
0005411560,1,799
0004134266,1,1780
0022271664,1,3899
0018735452,1,690
0007409931,1,850
0015698885,1,1500
0000163310,1,260
0000163752,1,260
0000163284,1,390
0006882061,1,140
0007258134,1,2990
0001122870,1,1080
0007474073,1,2290
0021931453,1,425
0021931453,1,425
0022618400,1,2600
0003011853,1,270
0003014465,1,198
0003014476,1,198
0004509083,2,550
0013304535,2,2519
0021931453,1,425
0007459465,1,180
0009184335,1,390
0003043865,1,1100
0021931453,1,425
0002486466,1,199
0000715875,1,5680
0018672824,1,990
0001122870,1,1080
0014218470,1,880
0022621660014,1,4784
0021931453,1,425
0018761660061,1,8880
0004834270,1,1980
0001122870,1,1080
0012743533,1,1853
0008614491,1,1099
0004134266,1,1780
0004607050,1,1099
0000430861,1,599
0000396325,1,476
0022827254,1,599
0023400856,1,990
0001122870,1,1080
0022835290041,3,450
0003848640084,1,599
0002366534,2,188
0007409931,1,850
0005572394,1,888
0005926653,1,699
0003926850012,1,878
0002707692,1,2980
0003848640040,1,599
0022827254,3,599
0018437856,1,890
0005836854,1,1299
0013028466,1,198
0013832674,1,390
0022827254,1,599
0006155855,1,999
0023946650000,1,1049
0003248055,1,799
0001297295,1,558
0022786746,1,899
0023253650,2,699
0002104863,1,899
0000529944,1,299
0023523065,1,3480
0002018822,1,1080
0020005080001,1,790
0018903650065,1,799
0004134266,1,1780
0023729252,1,1380
0014256045,1,599
0019616560014,1,599
0005199250,3,135
0005199261,3,135
0001357355,1,219
0007437065,1,799
0022628852,1,868
0024028185,1,499
0005869662,1,4990
0018379281,1,799
0022271664,1,3899
0018415865,2,580
0018600153,1,14900
0023738310013,1,199
0002066400011,2,399
0006465675,1,899
0022827254,1,599
0009774026,1,899
0000341073,1,1650
0021960886,1,8280
0004509083,5,550
0003626770,2,42
0013261065,1,2180
0006173064,1,1636
0018636650012,1,11588
0016496745,1,790
0001754470001,1,229
0003763255,1,899
0018437856,1,890
0021991520003,1,1580
0005134091,3,69
0005134080,2,69
0005134076,3,69
0022827254,1,599
0019275642,1,249
0023514551,1,1049
0006173344,5,69
0006173274,2,125
0006819083,1,1039
0011574990011,1,950
0006611776,1,1090
0023466050005,1,690
0002480660022,1,2288
0013848251,1,299
0006611776,1,1090
0009902281,1,780
0018519852,1,6490
0004134266,1,1780
0001972930013,1,1242
0001972920014,1,1242
0018525860021,1,399
0014252066,1,1500
0005040830012,1,249
0023616482,1,1480
0013097276,2,420
0006063702,1,980
0018773882,1,800
0006151610010,1,1080
0005837053,1,599
0024125100016,1,672
0022229940036,1,590
0007272031,1,221
0018902251,1,253
0003134810,1,253
0014211234,1,221
0001598670065,1,360
0021890315,1,2699
0014252066,1,1500
0024125100005,1,672
0007245100015,1,15900
0011642760010,1,245
0011642770005,1,245
0005772981,1,699
0022271421,1,749
0018418864,1,799
0023433126,1,599
0003088746,1,800
0014252066,1,1500
0001481561,1,429
0001658856,1,890
0018649691,1,600
0003281935,2,645
0022820055,1,599
0014252066,1,1500
0023465256,1,899
0001658856,1,890
0014252066,1,1500
0022271664,1,3899
0004134266,1,1780
0023731514,1,899
0009690461,1,599
0012226126,1,1149
0023523065,1,3480
0007443470042,1,245
0007443480096,1,245
0007443460183,1,245
0023515634,1,809
0000051822,1,1380
0005667082,1,329
0005180243,1,4769
0004474190,1,2390
0023527884,1,3988
0006173123,1,1245
0007435282,1,990
0023523065,1,3480
0018700065,1,1688
0004644813,1,899
0003172680,3,537
0003172691,1,537
0003770491,1,299
0005772981,1,699
0018731775,1,1999
0011614713,1,469
0011628735,1,404
0018287463,1,404
0022149002,1,364
0011628746,2,145
0021960886,1,8280
0004134266,1,1780
0018700065,1,1688
0003630432,1,1080
0013893580002,1,380
0007053060,1,599
0023889160024,1,671
0019576080005,1,377
0019576120001,1,377
0023424390010,1,334
0023657940036,1,336
0023542320034,1,201
0021915482,1,150
0018731764,1,1999
0018633392,1,1050
0000285471,1,879
0005467604,1,2287
0011745005,1,599
0003281935,1,645
0009899584,1,699
0009539510002,1,99
0009827053,1,7990
0011634254,1,300
0006514060,1,285
0006515552,1,285
0003821000024,1,799
0018475914,1,1749
0000530471,1,399
0014205251,1,788
0009777821,1,1196
0016903784,1,100
0017779414,1,70
0014823701,1,150
0015672462,1,30
0015232766,1,50
0016462725,1,112
0016354295,1,49
0015646304,1,125
0016088321,1,400
